abrangencia,tipo_abrangencia,ano,sexo,cor_raca,ocupacao,codigo_ocupacao,descricao_ocupacao,nivel_ocupacao,ocupacao_norm,pessoas,rendimento_medio_reais,rendimento_mediano_reais
Brasil,Brasil,2022,Total,Branca,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,7115,1683.52,1300.0
Brasil,Brasil,2022,Total,Preta,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,2547,1001.77,1000.0
Brasil,Brasil,2022,Total,Amarela,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,73,1299.19,700.0
Brasil,Brasil,2022,Total,Parda,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,11210,987.28,800.0
Brasil,Brasil,2022,Total,Indígena,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,308,605.51,400.0
Brasil,Brasil,2022,Homens,Total,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,9528,1523.01,1212.0
Brasil,Brasil,2022,Homens,Branca,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,3595,1989.38,1500.0
Brasil,Brasil,2022,Homens,Preta,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,1127,1245.53,1212.0
Brasil,Brasil,2022,Homens,Amarela,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,34,2056.37,700.0
Brasil,Brasil,2022,Homens,Parda,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,4597,1256.56,1212.0
Brasil,Brasil,2022,Homens,Indígena,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,175,622.26,400.0
Brasil,Brasil,2022,Mulheres,Total,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,11726,969.5,850.0
Brasil,Brasil,2022,Mulheres,Branca,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,3520,1371.17,1212.0
Brasil,Brasil,2022,Mulheres,Preta,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,1420,808.31,700.0
Brasil,Brasil,2022,Mulheres,Amarela,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,38,621.08,350.0
Brasil,Brasil,2022,Mulheres,Parda,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,6614,800.11,500.0
Brasil,Brasil,2022,Mulheres,Indígena,"7.5.1.4 Trabalhadores da conservação de frutas, legumes e similares",7.5.1.4,"Trabalhadores da conservação de frutas, legumes e similares",4,trabalhadores_da_conservacao_de_frutas_legumes_e_similares,133,583.55,400.0
Brasil,Brasil,2022,Total,Total,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,14581,2462.94,2000.0
Brasil,Brasil,2022,Total,Branca,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,6547,2875.91,2080.0
Brasil,Brasil,2022,Total,Preta,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,1381,2358.77,2000.0
Brasil,Brasil,2022,Total,Amarela,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,13,2143.18,2400.0
Brasil,Brasil,2022,Total,Parda,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,6605,2077.2,1800.0
Brasil,Brasil,2022,Total,Indígena,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,35,2240.84,2000.0
Brasil,Brasil,2022,Homens,Total,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,8315,2680.86,2001.0
Brasil,Brasil,2022,Homens,Branca,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,3763,3097.46,2300.0
Brasil,Brasil,2022,Homens,Preta,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,822,2660.35,2300.0
Brasil,Brasil,2022,Homens,Amarela,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,13,2143.18,2400.0
Brasil,Brasil,2022,Homens,Parda,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,3686,2265.23,2000.0
Brasil,Brasil,2022,Homens,Indígena,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,32,2317.31,2000.0
Brasil,Brasil,2022,Mulheres,Total,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,6266,2173.76,1800.0
Brasil,Brasil,2022,Mulheres,Branca,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,2784,2576.54,2000.0
Brasil,Brasil,2022,Mulheres,Preta,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,559,1915.76,1800.0
Brasil,Brasil,2022,Mulheres,Amarela,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,,,
Brasil,Brasil,2022,Mulheres,Parda,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,2919,1839.81,1600.0
Brasil,Brasil,2022,Mulheres,Indígena,7.5.1.5 Trabalhadores da degustação e classificação de alimentos e bebidas,7.5.1.5,Trabalhadores da degustação e classificação de alimentos e bebidas,4,trabalhadores_da_degustacao_e_classificacao_de_alimentos_e_bebidas,3,1364.05,1400.0
Brasil,Brasil,2022,Total,Total,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,7249,1237.81,1200.0
Brasil,Brasil,2022,Total,Branca,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,3083,1538.6,1212.0
Brasil,Brasil,2022,Total,Preta,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,1284,985.57,1200.0
Brasil,Brasil,2022,Total,Amarela,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,17,973.68,1200.0
Brasil,Brasil,2022,Total,Parda,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,2855,1028.05,976.0
Brasil,Brasil,2022,Total,Indígena,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,,,
Brasil,Brasil,2022,Homens,Total,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,2239,1719.55,1212.0
Brasil,Brasil,2022,Homens,Branca,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,1040,2306.69,1500.0
Brasil,Brasil,2022,Homens,Preta,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,315,1101.63,1000.0
Brasil,Brasil,2022,Homens,Amarela,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,13,1200.0,1200.0
Brasil,Brasil,2022,Homens,Parda,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,872,1249.98,980.0
Brasil,Brasil,2022,Homens,Indígena,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,,,
Brasil,Brasil,2022,Mulheres,Total,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,5010,1022.47,1200.0
Brasil,Brasil,2022,Mulheres,Branca,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,2043,1147.66,1212.0
Brasil,Brasil,2022,Mulheres,Preta,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,969,947.84,1200.0
Brasil,Brasil,2022,Mulheres,Amarela,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,4,300.0,300.0
Brasil,Brasil,2022,Mulheres,Parda,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,1983,930.47,909.0
Brasil,Brasil,2022,Mulheres,Indígena,7.5.1.6 Trabalhadores qualificados da preparação do fumo e seus produtos,7.5.1.6,Trabalhadores qualificados da preparação do fumo e seus produtos,4,trabalhadores_qualificados_da_preparacao_do_fumo_e_seus_produtos,,,
Brasil,Brasil,2022,Total,Total,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,425592,2304.24,1999.0
Brasil,Brasil,2022,Total,Branca,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,194152,2578.36,2000.0
Brasil,Brasil,2022,Total,Preta,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,45577,2062.51,1600.0
Brasil,Brasil,2022,Total,Amarela,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,923,2406.13,2200.0
Brasil,Brasil,2022,Total,Parda,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,183748,2077.62,1600.0
Brasil,Brasil,2022,Total,Indígena,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,1144,1761.85,1400.0
Brasil,Brasil,2022,Homens,Total,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,405880,2314.99,2000.0
Brasil,Brasil,2022,Homens,Branca,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,183804,2591.13,2000.0
Brasil,Brasil,2022,Homens,Preta,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,43723,2077.41,1600.0
Brasil,Brasil,2022,Homens,Amarela,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,918,2416.36,2200.0
Brasil,Brasil,2022,Homens,Parda,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,176287,2089.1,1692.0
Brasil,Brasil,2022,Homens,Indígena,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,1100,1768.59,1400.0
Brasil,Brasil,2022,Mulheres,Total,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,19712,2082.75,1650.0
Brasil,Brasil,2022,Mulheres,Branca,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,10348,2351.48,1800.0
Brasil,Brasil,2022,Mulheres,Preta,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,1854,1710.97,1400.0
Brasil,Brasil,2022,Mulheres,Amarela,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,5,600.0,600.0
Brasil,Brasil,2022,Mulheres,Parda,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,7461,1806.33,1500.0
Brasil,Brasil,2022,Mulheres,Indígena,"7.5.2 Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",7.5.2,"Trabalhadores qualificados do tratamento da madeira, marceneiros e afins",3,trabalhadores_qualificados_do_tratamento_da_madeira_marceneiros_e_afins,44,1594.26,1400.0
Brasil,Brasil,2022,Total,Total,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,1327,1626.0,1500.0
Brasil,Brasil,2022,Total,Branca,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,544,1826.16,1700.0
Brasil,Brasil,2022,Total,Preta,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,100,1552.75,1600.0
Brasil,Brasil,2022,Total,Amarela,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,,,
Brasil,Brasil,2022,Total,Parda,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,681,1476.36,1300.0
Brasil,Brasil,2022,Total,Indígena,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,2,1850.0,1850.0
Brasil,Brasil,2022,Homens,Total,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,1056,1697.82,1500.0
Brasil,Brasil,2022,Homens,Branca,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,448,1894.22,1700.0
Brasil,Brasil,2022,Homens,Preta,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,58,1938.14,2100.0
Brasil,Brasil,2022,Homens,Amarela,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,,,
Brasil,Brasil,2022,Homens,Parda,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,548,1511.5,1300.0
Brasil,Brasil,2022,Homens,Indígena,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,2,1850.0,1850.0
Brasil,Brasil,2022,Mulheres,Total,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,272,1346.86,1400.0
Brasil,Brasil,2022,Mulheres,Branca,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,96,1509.73,1500.0
Brasil,Brasil,2022,Mulheres,Preta,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,42,1020.38,400.0
Brasil,Brasil,2022,Mulheres,Amarela,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,,,
Brasil,Brasil,2022,Mulheres,Parda,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,133,1331.96,1300.0
Brasil,Brasil,2022,Mulheres,Indígena,7.5.2.1 Trabalhadores de tratamento e preparação da madeira,7.5.2.1,Trabalhadores de tratamento e preparação da madeira,4,trabalhadores_de_tratamento_e_preparacao_da_madeira,,,
Brasil,Brasil,2022,Total,Total,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,378537,2323.56,1900.0
Brasil,Brasil,2022,Total,Branca,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,168919,2618.02,2000.0
Brasil,Brasil,2022,Total,Preta,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,41126,2073.16,1600.0
Brasil,Brasil,2022,Total,Amarela,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,854,2420.06,2200.0
Brasil,Brasil,2022,Total,Parda,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,166533,2089.98,1600.0
Brasil,Brasil,2022,Total,Indígena,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,1056,1767.46,1300.0
Brasil,Brasil,2022,Homens,Total,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,367255,2324.47,2000.0
Brasil,Brasil,2022,Homens,Branca,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,163208,2615.07,2000.0
Brasil,Brasil,2022,Homens,Preta,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,40017,2081.65,1600.0
Brasil,Brasil,2022,Homens,Amarela,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,849,2431.21,2200.0
Brasil,Brasil,2022,Homens,Parda,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,162107,2095.05,1600.0
Brasil,Brasil,2022,Homens,Indígena,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,1026,1769.76,1300.0
Brasil,Brasil,2022,Mulheres,Total,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,11282,2293.7,1600.0
Brasil,Brasil,2022,Mulheres,Branca,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,5711,2702.32,2000.0
Brasil,Brasil,2022,Mulheres,Preta,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,1110,1767.2,1300.0
Brasil,Brasil,2022,Mulheres,Amarela,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,5,600.0,600.0
Brasil,Brasil,2022,Mulheres,Parda,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,4426,1904.52,1500.0
Brasil,Brasil,2022,Mulheres,Indígena,7.5.2.2 Marceneiros e afins,7.5.2.2,Marceneiros e afins,4,marceneiros_e_afins,30,1688.13,1000.0
Brasil,Brasil,2022,Total,Total,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,45728,2163.98,2000.0
Brasil,Brasil,2022,Total,Branca,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,24689,2323.62,2000.0
Brasil,Brasil,2022,Total,Preta,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,4351,1973.5,1800.0
Brasil,Brasil,2022,Total,Amarela,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,69,2233.16,2200.0
